dimensions,weight,url,price,reviews,subDepartment,department,departmentRank,name
9 x 4 x 1.2 inches,3.6 pounds,http://www.amazon.com/Kryptonite-Kryptolok-Standard-Bicycle-FlexFrame/dp/B005YPK8G2,$42.41,"1,412",Outdoor Recreation,Sports & Outdoors,37,Kryptonite Kryptolok Series 2 Standard Bicycle U-Lock with Transit FlexFrame Bracket (4-inch x 9-inch) with 4-Foot Flex Cable
,2 pounds,http://www.amazon.com/adidas-Performance-Youth-Shin-Guard/dp/B00S0ODZIM,$10.99,132,Sports & Fitness,Sports & Outdoors,40,adidas Performance F50 Youth Shin Guard
4 x 7.2 x 23.8 inches,5.6 pounds,http://www.amazon.com/Razor-13012062-A-Kick-Scooter/dp/B000L9TVNW,$29.99,"2,144",Outdoor Recreation,Sports & Outdoors,38,Razor A Kick Scooter
,,http://www.amazon.com/Ball-Pump-Deluxe-Kit-Additional/dp/B00AWRSMRE,$6.79,18,Sports & Fitness,Sports & Outdoors,35,"Ball Pump Deluxe Kit - Pump, Needles, & Pressure Gauge With 3 Additional Needles"
7.5 x 9 x 0.1 inches,3.2 ounces,http://www.amazon.com/Official-Rated-Swim-Cap-Amazon/dp/B00074USZQ,$10.54,938,Sports & Fitness,Sports & Outdoors,36,Official #1 Rated Swim Cap on Amazon - Speedo Silicone Solid Swim Cap
6.9 x 6.9 x 6.9 inches,2.1 pounds,http://www.amazon.com/Black-Mountain-Products-Resistance-Exercise/dp/7245456313,$32.99,"3,759",Sports & Fitness,Sports & Outdoors,33,"Black Mountain Products Resistance Band Set with Door Anchor, Ankle Strap, Exercise Chart, and Resistance Band Carrying Case"
,4 ounces,http://www.amazon.com/ExOfficio-Mens-Give-N-Go-Boxer-Brief/dp/B001M0MN16,$25.95,"2,996",Men,"Clothing, Shoes & Jewelry",34,ExOfficio Men's Give-N-Go Boxer Brief
18 x 14.5 x 7.5 inches,22.4 pounds,http://www.amazon.com/Intex-Raised-Airbed-Built-Electric/dp/B000M0MJU2,$44.00,"4,948",Outdoor Recreation,Sports & Outdoors,31,"Intex Raised Downy Airbed with Built-in Electric Pump, Queen, Bed Height 22"""
15 x 11 x 1 inches,10.6 ounces,http://www.amazon.com/Fjallraven-23510-550-P-Fajllraven-Kanken-Daypack/dp/B00G4ZYFXI,$59.96,637,Luggage & Travel Gear,"Clothing, Shoes & Jewelry",32,Fajllraven Kanken Daypack
,,http://www.amazon.com/EROVER-Balancing-Scooters-Electric-Transporter/dp/B014532PJG,$297.28,285,Outdoor Recreation,Sports & Outdoors,30,EROVER Two Wheels Smart Self Balancing Scooters Electric Drifting Board Personal Adult Transporter with LED Light
,5 ounces,http://www.amazon.com/Baleaf-Padded-Bicycle-Cycling-Underwear/dp/B013OHBE0A,$9.99,"1,884",Outdoor Recreation,Sports & Outdoors,29,Baleaf Men's 3D Padded Bicycle Cycling Underwear Shorts
,2 pounds,http://www.amazon.com/Sivan-Health-Fitness-71-Inch-Comfort/dp/B00H1LM3NI,$19.99,793,Sports & Fitness,Sports & Outdoors,28,Sivan Health and Fitness 1/2-Inch Extra Thick 71-Inch Long NBR Comfort Foam Yoga Mat
8 x 5 x 3 inches,4.8 ounces,http://www.amazon.com/Sawyer-Products-Water-Filtration-System/dp/B00FHRADQ2,$19.42,"1,955",Outdoor Recreation,Sports & Outdoors,27,Sawyer Products Mini Water Filtration System
,3.2 ounces,http://www.amazon.com/Speedo-Vanquisher-Mirrored-Swim-Goggle/dp/B00SMHMZAQ,,"1,165",Sports & Fitness,Sports & Outdoors,26,Speedo Vanquisher 2.0 Mirrored Swim Goggle
,0.3 ounces,http://www.amazon.com/Henoda-Replacement-Charger-Fitbit-Wireless/dp/B00W9D9UAW,$8.79,210,Sports & Fitness,Sports & Outdoors,25,Henoda Black Replacement USB Charger Cable for Fitbit Charge HR Band Wireless
4.2 x 2.3 x 0.4 inches,0.3 ounces,http://www.amazon.com/JBtek-Replacement-Compatible-Wireless-Activity/dp/B00JC1POSG,$7.59,762,Computers & Accessories,Electronics,23,JBtek Black Replacement Usb Charger Cable Compatible For Fitbit Flex Band Wireless Activity Bracelet (Charger Cable)
10 x 4 x 4 inches,5.6 ounces,http://www.amazon.com/Nalgene-Narrow-Reusable-Bottle-Tritan/dp/B00AB240SK,$12.42,"1,165",Sports & Fitness,Sports & Outdoors,22,NALGENE Tritan 1-Quart Narrow Mouth BPA-Free Water Bottle
,,http://www.amazon.com/Wristband-Bracelet-Replacement-Accessory-Activity/dp/B00OR565ZS,$18.99,967,Sports & Fitness,Sports & Outdoors,24,NIUTOP Fitbit Flex Wristband Wrist Band Bracelet with Clasp Replacement Accessory for Fitbit Flex Activity and Sleep Tracker
7 x 5 x 2 inches,3.2 ounces,http://www.amazon.com/Bodyglide-Original-Anti-Chafe-Balm-Packaging/dp/B005L8YVRO,$7.20,"1,414",Sports & Fitness,Sports & Outdoors,21,Bodyglide Original Anti-Chafe Balm (Packaging May Vary)
5 x 1.5 x 9.5 inches,4 ounces,http://www.amazon.com/SABRE-RED-Pepper-Spray-Protection/dp/B001CZ9MRY,$9.66,"1,708",Outdoor Recreation,Sports & Outdoors,18,"SABRE RED Pepper Spray - Police Strength - Compact, Pink Case with Quick Release Key Ring (Max Protection - 25 shots, up to 5X's more)"
,,http://www.amazon.com/SABRE-Red-Pepper-Spray-Protection/dp/B00Q6RUKXS,$9.99,783,Sports & Fitness,Sports & Outdoors,17,"SABRE Red Pepper Spray - Police Strength - Compact, Case & Quick Release Key Ring (Max Protection - 25 Shots, up to 5x More)"
,,http://www.amazon.com/Gabor-Fitness-Compression-Circulation-Satisfaction/dp/B00ZSZOD5K,$16.95,74,Medical Supplies & Equipment,Health & Personal Care,15,"Gabor Fitness Graduated 20-25mmHg Compression Running Leg Sleeves for Running ~ Great for Basketball, Baseball, Walking, Cycling, Weight Training, Traveling ~ Boosts Circulation & Aids Fast Recovery Time ~ Premium Stitched Reflector Safety Stripes ~ 100% Satisfaction Guaranteed"
,,http://www.amazon.com/BalanceFrom-All-Purpose-Anti-Tear-Exercise-Carrying/dp/B0151VR9VU,$19.95,997,Sports & Fitness,Sports & Outdoors,16,BalanceFrom GoYoga All-Purpose 1/2-Inch Extra Thick High Density Anti-Tear Exercise Yoga Mat with Carrying Strap
,19.4 pounds,http://www.amazon.com/SoundAsleep-Mattress-ComfortCoil-Technology-Internal/dp/B00FAW4LAS,$119.95,"6,266",Outdoor Recreation,Sports & Outdoors,14,SoundAsleep Dream Series Air Mattress with ComfortCoil Technology & Internal High Capacity Pump
,,http://www.amazon.com/Gabor-Fitness-Contoured-Neoprene-Lifting/dp/B0124J2G1A,$14.95,65,Sports & Fitness,Sports & Outdoors,11,"Gabor Fitness Contoured Neoprene Weight Lifting Belt 6"" Back Support"
12 x 9 x 1 inches,3 pounds,http://www.amazon.com/Under-Armour-Mens-Short-Sleeve-T-Shirt/dp/B00U8TFZEY,$23.99,"1,185",Sports & Fitness,Sports & Outdoors,13,Under Armour Men's Short-Sleeve Tech T-Shirt
,,http://www.amazon.com/Foam-Roller-LuxFit-Premium-Density/dp/B00KAEJ3W2,$9.99,619,Sports & Fitness,Sports & Outdoors,8,"Foam Roller, LuxFit Premium High Density Foam Roller - Extra Firm With 1 Year Warranty"
10.5 x 2 x 2.5 inches,4.8 ounces,http://www.amazon.com/Polar-Bottle-Insulated-Water/dp/B000F7Z0KI,$12.91,"2,706",Sports & Fitness,Sports & Outdoors,9,Polar Bottle Insulated Water Bottle
,,http://www.amazon.com/CamelBak-eddy-Kids-Water-Bottle/dp/B00PUDI2Z2,$11.99,349,Sports & Fitness,Sports & Outdoors,10,CamelBak eddy Kids .4L Water Bottle
,1.4 pounds,http://www.amazon.com/Autumn-Calabreses-Day-Fix-Essential/dp/B00I89MAKS,$72.80,"1,102",Sports & Fitness,Sports & Outdoors,6,Autumn Calabrese's 21 Day Fix - Essential Package
,1 pounds,http://www.amazon.com/LOCK-LACES-Elastic-Tie-Shoelaces/dp/B00975EAJ6,$7.99,"3,284","Shoe, Jewelry & Watch Accessories","Clothing, Shoes & Jewelry",5,LOCK LACES (Elastic No Tie Shoelaces)
,,http://www.amazon.com/FlipBelt-Worlds-Best-Fitness-Running/dp/B012CW3122,$28.99,"2,157",Sports & Fitness,Sports & Outdoors,7,FlipBelt - The World's Best Fitness and Running Belt
,,http://www.amazon.com/CamelBak-eddy-75L-Water-Bottle/dp/B014T33AWI,$13.99,840,Sports & Fitness,Sports & Outdoors,4,CamelBak eddy .75L Water Bottle
,,http://www.amazon.com/Paracord-Planet-Type-III-Strand/dp/B007Y8YJ62,$3.99,"1,675",Sports & Fitness,Sports & Outdoors,12,Paracord Planet Type III 7 Strand 550 Paracord - Made in the USA - Largest In Stock Selection of Paracord Colors
9 x 4 x 4 inches,3.5 ounces,http://www.amazon.com/Nalgene-Tritan-BPA-Free-Bottle-1-Quart/dp/B001NCDE84,$15.50,"2,661",Sports & Fitness,Sports & Outdoors,3,"Nalgene Tritan Wide Mouth BPA-Free Water Bottle, 1-Quart"
10 x 4 x 4 inches,15.2 ounces,http://www.amazon.com/Hydro-Flask-Insulated-Stainless-32-Ounce/dp/B00LGUY7K2,$33.92,"1,295",Sports & Fitness,Sports & Outdoors,2,"Hydro Flask Insulated Wide Mouth Stainless Steel Water Bottle, 32-Ounce"
7.6 x 4.1 x 1.7 inches,5 ounces,http://www.amazon.com/Under-Armour-Original-Boxerjock-Briefs/dp/B0038A1AEY,$20.00,"1,003",Sports & Fitness,Sports & Outdoors,60,"Under Armour Men's The Original Boxerjock 6"" Briefs"
,6.2 pounds,http://www.amazon.com/Penn-Championship-Extra-Tennis-Balls/dp/B0055QAVG2,$25.97,149,Sports & Fitness,Sports & Outdoors,59,Penn Championship Extra Duty Tennis Balls (Pack of 12)
9 x 7.9 x 9 inches,5.1 pounds,http://www.amazon.com/Perfect-Fitness-Ab-Carver-Pro/dp/B00B1N0R6C,$34.99,"2,352",Sports & Fitness,Sports & Outdoors,58,Perfect Fitness Ab Carver Pro
5 x 5 x 10 inches,1 pounds,http://www.amazon.com/Hydro-Flask-Insulated-Stainless-18-Ounce/dp/B00GA03F2O,$20.69,"1,005",Sports & Fitness,Sports & Outdoors,57,"Hydro Flask Insulated Stainless Steel Water Bottle Wide Mouth with Hydro Flip Lid, 18-Ounce"
,2.8 pounds,http://www.amazon.com/Schwinn-SW76506-2-5-in-1-Floor-Pump/dp/B00F2DG3VU,$23.54,179,Outdoor Recreation,Sports & Outdoors,54,Schwinn 5-in-1 Floor Pump
6.3 x 3.9 x 2 inches,5.6 ounces,http://www.amazon.com/Brightest-Bike-Light-Amazon-Installation/dp/B00KQSVRF8,$19.32,"1,972",Outdoor Recreation,Sports & Outdoors,53,Brightest Bike Light on Amazon - Comes With FREE TAIL LIGHT(Limited Time) - Tools-Free Installation in Seconds - The Best Headlight on Amazon Compatible with: Mountain & Kids & Street Bicycles - Divine LEDs
,3.2 ounces,http://www.amazon.com/Sleeves-Plantar-Fasciitis-Compression-Women/dp/B00RJUTZ82,$29.99,"1,058",Medical Supplies & Equipment,Health & Personal Care,50,Foot Sleeves (1 Pair) Best Plantar Fasciitis Compression for Men & Women - Heel Arch Support/ Ankle Sock
18 x 13 x 1 inches,12 ounces,http://www.amazon.com/JanSport-Student-Classics-Series-Daypack/dp/B0007QCSF2,$43.75,"2,215",Luggage & Travel Gear,"Clothing, Shoes & Jewelry",51,JanSport Big Student Classics Series Daypack
,,http://www.amazon.com/Replacement-Wireless-Activity-Bracelet-Wristband/dp/B00MGA7Q9A,$8.49,779,Sports & Fitness,Sports & Outdoors,52,"i-smile® 2pcs Replacement Bands with Metal Clasps for Fitbit Flex / Wireless Activity Bracelet Sport Wristband / Fitbit Flex Bracelet Sport Arm Band (No tracker, Replacement Bands Only) & 2pcs Black Silicon Fastener Ring For Free - Provided by i-smile®"
,,http://www.amazon.com/VIPERTEK-VTS-880-Mini-Rechargeable-Flashlight/dp/B0146D1TVA,$5.98,"2,426",Sports & Fitness,Sports & Outdoors,49,"VIPERTEK VTS-880 - 25,000,000 V Mini Stun Gun - Rechargeable with LED Flashlight"
,1 pounds,http://www.amazon.com/5-11-Tactical-74273-Mens-TacLite/dp/B005L7YQ6G,$37.38,"2,521",Men,"Clothing, Shoes & Jewelry",48,5.11 Tactical #74273 Men's TacLite Pro Pant
,,http://www.amazon.com/Paracord-Planet-Spools-Parachute-Strand/dp/B00E62XXRA,$4.25,894,Sports & Fitness,Sports & Outdoors,56,"Paracord Planet 10', 25', 50', 100' Hanks & 250', 1000' Spools of Parachute 550 Cord Type III 7 Strand Paracord Over 200 Colors"
,5.1 ounces,http://www.amazon.com/TAC-Force-Assisted-Tactical-Half-Serrated/dp/B00FOR2DTU,$8.04,"3,779",Sports & Fitness,Sports & Outdoors,47,"TAC Force TF-705 Series Assisted Opening Tactical Folding Knife, Half-Serrated Blade,  4-1/2-Inch Closed"
8 x 18 x 13 inches,3 pounds,http://www.amazon.com/Under-Armour-Hustle-II-Backpack/dp/B00SO8VP0Y,$53.99,192,Luggage & Travel Gear,"Clothing, Shoes & Jewelry",43,Under Armour Hustle II Backpack
,4.8 ounces,http://www.amazon.com/Nalgene-The-Fly-Water-Bottle/dp/B0047GOONM,$12.99,"1,005",Sports & Fitness,Sports & Outdoors,46,Nalgene On The Fly Water Bottle
,,http://www.amazon.com/adidas-Performance-Conext15-Glider-Soccer/dp/B00U60IB28,$8.85,132,Sports & Fitness,Sports & Outdoors,45,adidas Performance Conext15 Glider Soccer Ball
,,http://www.amazon.com/adidas-Performance-Glider-Soccer-Ball/dp/B00U60GZ5I,$9.98,77,Sports & Fitness,Sports & Outdoors,44,adidas Performance EPP Glider Soccer Ball
1 x 1 x 9 inches,2.4 ounces,http://www.amazon.com/LifeStraw-Lifestraw-Personal-Water-Filter/dp/B00N9GFMR8,$19.95,"3,414",Outdoor Recreation,Sports & Outdoors,1,LifeStraw Personal Water Filter
,,http://www.amazon.com/Sunland-Microfiber-Compact-Absorbent-Drying/dp/B00C586H52,$9.90,658,Outdoor Recreation,Sports & Outdoors,42,Sunland Microfiber Towel Ultra Compact Absorbent and Fast Drying Travel Sports Towels
,,http://www.amazon.com/Bekhic-Replacement-Compatible-Wireless-Activity/dp/B014WVS8MO,$9.99,,Wearable Technology,Electronics,41,"2pack Bekhic Replacement Fitbit Flex Usb Charger Cable, Compatible for Fitbit Flex Band Wireless Activity Wrist Bracelet (Charge Cable) (2Pcs Cable)"
,2.2 pounds,http://www.amazon.com/2000lbs-Static-Strength-Exercise-Stability/dp/B00BOM2JNY,$24.99,"1,876",Sports & Fitness,Sports & Outdoors,80,2000lbs Static Strength Exercise Stability Ball with Pump
,7.8 ounces,http://www.amazon.com/Frogg-Toggs-Chilly-Cooling-Towel/dp/B00IAUZ3LS,,"1,897",Bath,Home & Kitchen,76,"Frogg Toggs Chilly Pad Evaporative, Cooling, Snap Towel"
8 x 6 x 2 inches,6.4 ounces,http://www.amazon.com/Under-Armour-Mens-Raid-Short/dp/B00U8TFZGW,$29.99,126,Sports & Fitness,Sports & Outdoors,79,Under Armour Men's Raid Short
,,http://www.amazon.com/ProSource-Puzzle-Exercise-Quality-Interlocking/dp/B00KHT4L1I,$23.95,519,Sports & Fitness,Sports & Outdoors,78,ProSource Puzzle Exercise Mat High Quality EVA Foam Interlocking Tiles
,3.2 ounces,http://www.amazon.com/Etekcity-Ultralight-Portable-Backpacking-Compatible/dp/B00B4FY8YO,$10.45,783,Outdoor Recreation,Sports & Outdoors,72,"Etekcity Ultralight Portable Outdoor Backpacking Camping Stoves with Piezo Ignition, 1-Year Warranty, Butane/Butane Propane Canister Compatible"
,,http://www.amazon.com/SABRE-RED-Pepper-Spray-Protection/dp/B00Q6RTPMU,$9.98,"1,205",Sports & Fitness,Sports & Outdoors,77,"SABRE RED Pepper Spray - Police Strength - Runner with Hand Strap (Max Protection - 35 shots, up to 5x's more)"
,8 ounces,http://www.amazon.com/VIPERTEK-VTS-989-Heavy-Rechargeable-Flashlight/dp/B00FPE6UN2,$15.99,"1,558",Sports & Fitness,Sports & Outdoors,74,"VIPERTEK VTS-989 - 38,000,000 V Heavy Duty Stun Gun - Rechargeable with LED Flashlight"
,5.6 ounces,http://www.amazon.com/KT-Elastic-Kinesiology-Therapeutic-Tape/dp/B006O67IBI,$13.75,"1,089",Medical Supplies & Equipment,Health & Personal Care,73,KT TAPE PRO Elastic Kinesiology Therapeutic Tape - 20 Pre-Cut 10-Inch Strips
,6.1 ounces,http://www.amazon.com/Vizari-70109-xs-P-Malaga-Shin-Guard/dp/B00S8826WQ,$10.99,127,Sports & Fitness,Sports & Outdoors,70,Vizari Malaga Shin Guard
26.7 x 8.4 x 7.9 inches,18 pounds,http://www.amazon.com/Coleman-2000007822-Parent-Sundome-Tent/dp/B00V85D5ZS,$44.13,"2,194",Outdoor Recreation,Sports & Outdoors,71,Coleman Sundome Tent
,0.3 ounces,http://www.amazon.com/Autumn-Calabreses-Day-Fix-EXTREME/dp/B00SLW09I2,$72.80,251,Sports & Fitness,Sports & Outdoors,69,Autumn Calabrese's 21 Day Fix EXTREME - Essential Package
,,http://www.amazon.com/Zippo-Lighter-Fluid-12OZ/dp/B010GDD2QY,$7.65,"1,271",Household Supplies,Health & Personal Care,67,Zippo Lighter Fluid 12OZ.
,1 pounds,http://www.amazon.com/Butler-Creek-Maglula-Magazine-9mm-45/dp/B010EJV000,$28.79,"8,399",Sports & Fitness,Sports & Outdoors,68,Butler Creek Maglula UpLULA Magazine Speed Loader 9mm-.45 ACP 24222 UP60B
5 x 5 x 5 inches,6.4 pounds,http://www.amazon.com/Eagles-Nest-Outfitters-DoubleNest-Hammock/dp/B00HYTB7Q6,$100.05,"1,280",Outdoor Recreation,Sports & Outdoors,66,Eagles Nest Outfitters DoubleNest Hammock
7.7 x 6.5 x 0.8 inches,7.2 ounces,http://www.amazon.com/Terramar-Womens-Thermasilk-Scoop-Neck/dp/B002NPBTTQ,$41.95,321,Women,"Clothing, Shoes & Jewelry",62,Terramar Women's Thermasilk Scoop Neck Top
,2 pounds,http://www.amazon.com/Trigger-Point-Performance-Revolutionary-Roller/dp/B00ESA8JY2,$64.95,"2,518",Sports & Fitness,Sports & Outdoors,64,Trigger Point Performance The Grid Revolutionary Foam Roller
,1 pounds,http://www.amazon.com/SPRI-Deluxe-Vinyl-Dumbbells-Set/dp/B008DSK9B6,$8.98,621,Sports & Fitness,Sports & Outdoors,65,SPRI Deluxe Vinyl Dumbbells (Set of 2)
,,http://www.amazon.com/CamelBak-eddy-1L-Water-Bottle/dp/B00LGJMW1Y,$12.00,956,Sports & Fitness,Sports & Outdoors,63,CamelBak eddy 1L Water Bottle
8.1 x 0.8 x 0.4 inches,5.6 ounces,http://www.amazon.com/Fitbit-Charge-Wireless-Activity-Wristband/dp/B00N2BVOUE,$102.03,"6,230",Sports & Fitness,Sports & Outdoors,47,"Fitbit Charge Wireless Activity Wristband, Black, Large"
6 x 5 x 4 inches,1.5 pounds,http://www.amazon.com/Optimum-Nutrition-Creatine-Unflavored-Servings/dp/B002DYIZEO,$15.35,"2,254",Sports Nutrition,Health & Personal Care,45,"Optimum Nutrition Creatine Powder, Unflavored, 600g, 114 Servings"
5.4 x 2 x 0.3 inches,0.3 ounces,http://www.amazon.com/Energizer-CR2032-Lithium-Battery-packs/dp/B00FO9HQLS,$6.38,773,Household Supplies,Health & Personal Care,46,Energizer CR2032 3 Volt Lithium Coin Battery 10 Pack (2 packs of 5)
10 x 18.5 x 13.9 inches,12.4 pounds,http://www.amazon.com/Pampers-Baby-Diapers-Economy-Count/dp/B00DDMIRWU,$36.78,"2,407",Diapering,Baby Products,44,"Pampers Baby Dry Diapers Economy Pack Plus, Size 5, 160 Count"
,10.4 ounces,http://www.amazon.com/Omega-Fish-Pills-Counts-Health-Supporting/dp/B00CAZAU62,$29.97,"1,905",Vitamins & Dietary Supplements,Health & Personal Care,78,"Omega 3 Fish Oil Pills (180 Counts) - Triple Strength Fish Oil Supplement (1,400mg Omega 3 Fatty Acids: 600mg DHA + 800 mg EPA per Serving) - Burpless Capsules with Enteric Coating And Pharmaceutical Grade Essential Fatty Acids - Molecularly Distilled Fish Oil Supplements Including Best Health Bonus (Online Videos With Health-Supporting Exercises)"
21.3 x 16.1 x 22.6 inches,15.8 pounds,http://www.amazon.com/Brawny-Pick-Giant-Paper-Towel/dp/B00WJW8PB8,$28.49,"1,057",Household Supplies,Health & Personal Care,43,Brawny Pick A Size 24 Giant Roll Paper Towel
1.9 x 1.9 x 3.6 inches,2.4 ounces,http://www.amazon.com/Natrol-Maximum-Strength-Tablets-100-Count/dp/B004H7GB9G,$8.53,"4,778",Vitamins & Dietary Supplements,Health & Personal Care,42,"Natrol Biotin 10,000 mcg Maximum Strength Tablets, 100-Count"
1.5 x 1.9 x 5.8 inches,10.4 ounces,http://www.amazon.com/Kaz-IRT6500US-Braun-Ear-Thermometer/dp/B00MUK6M82,$38.23,"1,608",Medical Supplies & Equipment,Health & Personal Care,77,Braun Ear Thermometer
20.9 x 15.7 x 22.6 inches,16.6 pounds,http://www.amazon.com/Sparkle-Pick-Size-Giant-Print/dp/B00WW8X0LY,$25.99,"2,667",Household Supplies,Health & Personal Care,41,"Sparkle 24 Pick-a-Size Giant Roll, Print"
,0.8 ounces,http://www.amazon.com/Sonimart-Replacement-Toothbrush-DiamondClean-HealthyWhite/dp/B00NN07IMW,$14.95,"1,385",Oral Care,Health & Personal Care,74,"Sonimart Standard Replacement Toothbrush Heads 4-pack, replaces Philips Sonicare HX6013 ProResults, fits DiamondClean, EasyClean, FlexCare series, HealthyWhite, Plaque Control and Gum Health Handles"
10 x 5 x 3 inches,13.4 ounces,http://www.amazon.com/AmazonBasics-Everyday-Alkaline-Batteries-8-Pack/dp/B00MH4QM1S,$9.99,355,Household Supplies,Health & Personal Care,73,AmazonBasics 9 Volt Everyday Alkaline Batteries (8-Pack)
10 x 3 x 4 inches,3.8 pounds,http://www.amazon.com/AmazonBasics-Everyday-Alkaline-Batteries-12-Pack/dp/B00MH4QKP6,$12.99,355,Household Supplies,Health & Personal Care,76,AmazonBasics D Cell Everyday Alkaline Batteries (12-Pack)
9.2 x 7.8 x 8 inches,6.8 pounds,http://www.amazon.com/Seventh-Generation-Thick-Strong-Clear/dp/B00A7NUARS,$14.99,"1,308",Skin Care,Beauty,75,"Seventh Generation Thick & Strong Free and Clear Baby Wipes, 384 Count"
6 x 2 inches,1.6 ounces,http://www.amazon.com/Energizer-2032-Battery-CR2032-Lithium/dp/B0042A9UXC,$5.03,"2,773",Household Supplies,Health & Personal Care,70,Energizer 2032 Battery CR2032 Lithium 3v (1 Pack of 5)
8.5 x 4.5 x 8.5 inches,3.8 pounds,http://www.amazon.com/Glad-OdorShield-Kitchen-Drawstring-Gallon/dp/B00ASBOT2Q,$13.59,987,Household Supplies,Health & Personal Care,68,"Glad OdorShield Tall Kitchen Drawstring Trash Bags, Fresh Clean, 13 Gallon, 80 Count"
7 x 5 x 1 inches,4.8 ounces,http://www.amazon.com/Baby-Foot-Exfoliation-lavender-scented/dp/B00461F4PA,$19.00,"2,966",Bath & Body Care,Beauty,71,"Baby Foot Deep Exfoliation For Feet peel, lavender scented,2.4 fl.oz."
10.8 x 10.8 x 10.5 inches,9.4 pounds,http://www.amazon.com/Dixie-Paper-Plates-Inches-Packaging/dp/B008R6LO5O,$17.99,582,Household Supplies,Health & Personal Care,72,"Dixie HD Paper Plates, 10 1/16 Inches, 220 Count (Packaging May Vary)"
4.9 x 1.6 x 3.2 inches,0.3 ounces,http://www.amazon.com/Lansinoh-Lanolin-Breastfeeding-Mothers-Grams/dp/B005MI648C,$5.75,"1,121",Feeding,Baby Products,69,"Lansinoh HPA Lanolin for Breastfeeding Mothers, 40 Grams"
11.6 x 16 x 14.4 inches,12.7 pounds,http://www.amazon.com/Pampers-Baby-Diapers-Economy-Count/dp/B00DDMJ454,$36.78,"2,407",Diapering,Baby Products,67,"Pampers Baby Dry Diapers Economy Pack Plus, Size 3, 204 Count"
5.8 x 2 x 3 inches,1.1 pounds,http://www.amazon.com/AmazonBasics-Performance-Alkaline-Batteries-36-Pack/dp/B00LH3DMUO,$10.99,"1,197",Household Supplies,Health & Personal Care,66,AmazonBasics AAA Performance Alkaline Batteries (36-Pack)
3.6 x 3.6 x 3.8 inches,2.1 pounds,http://www.amazon.com/Aquaphor-Healing-Ointment-Diaper-Protectant/dp/B005UEB96K,$13.62,"1,189",Bathing & Skin Care,Baby Products,64,"Aquaphor Baby Healing Ointment, Diaper Rash and Dry Skin Protectant, 14 Ounce"
